Gene	Num
RNF212	4
EPB41L5	4
ST3GAL3	4
ADIPOR2	4
KRT33A	4
ANKRD53	4
SLC25A48	4
TCP11	4
FCHSD2	4
CNPPD1	4
ALDOA	4
SYT8	4
SIDT1	4
MYOD1	4
ABHD10	4
PAK1	4
CSTF1	4
GBE1	4
SBSPON	4
GEMIN7	4
ZNF619	4
CSTF2T	4
OPTC	4
SEPTIN1	4
TTC25	4
NBR1	4
NEUROG3	4
PRB1	4
PARP1	4
PRPS2	4
FOXK2	4
DIXDC1	4
CST5	4
GDF7	4
IL36RN	4
DHX58	4
NECAB1	4
CCDC197	4
ACBD4	4
SFXN5	4
SGK1	4
RHBG	4
ITGB1	4
RHD	4
POC1B-GALNT4	4
ZDHHC14	4
SNAPC3	4
FBXW10	4
IFRD1	4
ZNF653	4
FOS	4
CCDC68	4
CD209	4
TRIM44	4
GATB	4
SCARA3	4
EVX1	4
FKBP10	4
STXBP6	4
EGFL8	4
SLC22A10	4
H2AC16	4
KIF3B	4
TBCE	4
IGHG2	4
ARHGAP39	4
LRP8	4
NDUFA8	4
MKLN1	4
UPRT	4
CLEC10A	4
ELF4	4
ARMC12	4
POLD2	4
PDE7B	4
H2AC11	4
TGFBR1	4
MATN3	4
OR6C3	4
NKD1	4
AMMECR1L	4
FCMR	4
ORM1	4
IMMP2L	4
NDST2	4
CREG2	4
UMPS	4
RBP2	4
KPNA5	4
SLC25A38	4
DDX58	4
ZC4H2	4
RHBDD1	4
CPSF7	4
SLC2A4RG	4
AKR1C4	4
ZNF510	4
PPHLN1	4
CCND2	4
PIP5K1C	4
FETUB	4
MBOAT2	4
COQ8B	4
CTSZ	4
TMEM202	4
IL1A	4
NGFR	4
SLC11A2	4
SNAP47	4
CSNK2A1	4
RAF1	4
GLT8D1	4
JUP	4
INS-IGF2	4
E2F4	4
VLDLR	4
MAP2K6	4
RBFOX2	4
MFAP3	4
HVCN1	4
MAEA	4
PNMA8B	4
MYCBPAP	4
ANTXR2	4
SLC12A8	4
RBM4	4
COG8	4
FAM50A	4
ACOT4	4
PPOX	4
FGGY	4
BMPR1A	4
HHLA2	4
POPDC3	4
RAB25	4
PTPN12	4
ANKS1A	4
SETD3	4
SERPIND1	4
KIAA1328	4
CCDC174	4
ADAMTS8	4
PODXL2	4
MRPL15	4
ARHGEF1	4
ELOVL3	4
PANK1	4
COG1	4
RDH12	4
RCN2	4
UBA7	4
RNF32	4
PLS1	4
DAAM2	4
KRT6C	4
IFT46	4
APOH	4
MPHOSPH9	4
ERI3	4
SLCO1B3-SLCO1B7	4
INTS8	4
FAM111A	4
CT83	4
CYP1A2	4
CCL15	4
GBA2	4
IQCH	4
KDM5D	4
DHCR7	4
SKP2	4
ZNF34	4
AC244197.3	4
CALCOCO2	4
P4HA1	4
UBQLN1	4
OXSR1	4
SIGLEC15	4
ZNF701	4
VTA1	4
PLEKHA4	4
KRT15	4
CCT5	4
H3C7	4
IFNA1	4
IFT81	4
NDC1	4
NFAM1	4
SELENOI	4
MEN1	4
USP44	4
WDR38	4
SCP2	4
BMI1	4
PLA2G4F	4
LINC02210-CRHR1	4
DAPK2	4
FDPS	4
SLC44A4	4
NDUFA10	4
USP6NL	4
AARS1	4
PLK3	4
HMBS	4
TTLL3	4
DDIT4	4
RBM34	4
KRT85	4
CLEC7A	4
ACSL3	4
HOXB4	4
OR4D1	4
OR51I1	4
TFDP2	4
TBC1D12	4
KRT76	4
BST2	4
DHRS2	4
DUSP5	4
BTBD17	4
PFKFB4	4
GRIPAP1	4
ZBTB32	4
GNAZ	4
NHLRC2	4
ATG3	4
RDH11	4
POLR3E	4
ZADH2	4
FXR1	4
PNMA3	4
SPDYC	4
RGPD2	4
SMURF2	4
GPR183	4
KLHL25	4
DMTF1	4
CELF5	4
PDK3	4
AHCYL1	4
GSX2	4
OR12D3	4
SNX32	4
SLC5A5	4
NIPAL1	4
IVD	4
DRAXIN	4
TRBV4-1	4
SFTPB	4
LURAP1L	4
FBXO7	4
CLSTN1	4
KRI1	4
MAN2B1	4
ZC3H7A	4
ARNT	4
PNLDC1	4
MFSD2A	4
TMEM190	4
DYNAP	4
PSTK	4
ZFAND1	4
ACTR5	4
EIF6	4
SPACA1	4
SLC27A1	4
PDCD4	4
CD200	4
TLE3	4
STC2	4
HOXC12	4
CHI3L1	4
GPR155	4
BASP1	4
LHFPL5	4
RNF38	4
GPR162	4
GPT2	4
CDC40	4
ZKSCAN8	4
NTS	4
SMARCB1	4
C16orf78	4
ARMH3	4
SRRM3	4
GPR180	4
IGKV3-11	4
LGALS14	4
CMSS1	4
ATG13	4
C9orf43	4
DGKE	4
NME7	4
RAB5C	4
AGTPBP1	4
ZCCHC7	4
XAGE2	4
LONRF1	4
AMFR	4
HOXA11	4
PPP1R36	4
GSE1	4
CCT7	4
ARV1	4
SPIN4	4
SH2B2	4
ERO1A	4
GSTA1	4
SDF2	4
ZNF587	4
ACHE	4
DDX52	4
USP2	4
IGHV3-23	4
BSX	4
CNOT11	4
TRIM43	4
C22orf42	4
SNX2	4
PHF21A	4
PROX2	4
ACY3	4
LLGL1	4
NTSR2	4
GBP1	4
IL15	4
JMJD6	4
CCDC60	4
PRMT9	4
CYP4F22	4
DBF4	4
CWC25	4
GPRIN2	4
RNF169	4
TMX2	4
PPP3R1	4
USP21	4
IGHV2-5	4
MRPS15	4
PBDC1	4
LRRC3B	4
CYP27A1	4
ZNF140	4
REPIN1	4
PICK1	4
FTO	4
EDC4	4
IGLV3-9	4
PRKCD	4
AMELY	4
MAP4K2	4
PARP15	4
FKBP9	4
PARP2	4
GPR135	4
LETM1	4
FGL1	4
SDHAF2	4
INSL6	4
E4F1	4
ANKZF1	4
APC2	4
YME1L1	4
ADGRG5	4
CPO	4
IRX5	4
ACTN4	4
ERCC3	4
ZNF408	4
SUSD2	4
FIBP	4
KRT32	4
CELF3	4
LPIN1	4
ZNF143	4
ZSCAN31	4
SPANXD	4
PRKAG2	4
GMPR	4
DNAH14	4
H1-2	4
PLK2	4
RBM24	4
LMBR1L	4
FAM189B	4
TRMT10C	4
AKR1C3	4
KRT80	4
NCAPH2	4
POU2AF1	4
PIGZ	4
CAMLG	4
TRAF2	4
IGHV7-81	4
PHACTR4	4
TRMT10A	4
KRTAP4-2	4
ISM1	4
INHBE	4
PPP3CC	4
BMX	4
HSH2D	4
CERK	4
CATSPER2	4
RHBDL1	4
APBB3	4
CCNF	4
SHANK3	4
SPDYE3	4
FAM180A	4
TUBGCP4	4
SH3RF2	4
CASQ2	4
MAOA	4
NAP1L1	4
IL1RL2	4
ITGB5	4
PILRB	4
ARAF	4
LRRC17	4
TPPP2	4
EFCAB1	4
CPSF6	4
FBXL13	4
EREG	4
POC1A	4
JAM3	4
WDR81	4
LANCL3	4
GGA3	4
PLS3	4
RGS14	4
DGKZ	4
NFE2	4
WDR11	4
HS3ST6	4
AGBL5	4
CLHC1	4
C7orf25	4
DENND4A	4
LRRC18	4
KRTAP8-1	4
SGCA	4
WWTR1	4
CYP17A1	4
LRFN3	4
PCOLCE	4
GALT	4
IGF2	4
FAM155A	4
LMO2	4
TTC16	4
ST3GAL2	4
CARS1	4
TMEM225	4
OXER1	4
CLUAP1	4
FGL2	4
BABAM2	4
TRIM4	4
KRT39	4
KRTAP19-4	4
PGGT1B	4
SCN3B	4
OSBPL2	4
CIAO1	4
ADCK2	4
WSB1	4
RNF220	4
TYRP1	4
RARB	4
MSX1	4
RFC2	4
CPM	4
CSNK1E	4
RASEF	4
CCDC77	4
HID1	4
NMD3	4
MRPS9	4
PITPNM1	4
FOXH1	4
PANK3	4
SPRR2B	4
PHF6	4
GARS1	4
GPR20	4
AP4M1	4
PRKRIP1	4
NPTXR	4
BLZF1	4
PLA2G7	4
SNX18	4
TMPPE	4
ACSM4	4
DDX24	4
DEF8	4
CTAG2	4
SPATA21	4
MROH1	4
GTPBP4	4
IGLV8-61	4
SSUH2	4
TMIGD2	4
GPALPP1	4
ZKSCAN4	4
SPNS1	4
TNFSF18	4
TSPYL5	4
USP35	4
CRTAC1	4
PRKCZ	4
SLC13A2	4
RRP15	4
RNF111	4
BAIAP2L1	4
SUSD3	4
ORC5	4
GTF3C5	4
IGHV3-48	4
ERGIC3	4
MARS1	4
CARD9	4
FAM221A	4
ASPHD2	4
TAS2R42	4
CCDC47	4
CLCNKA	4
PLAUR	4
RBM17	4
GLUL	4
BLMH	4
HEXIM1	4
TRAV7	4
GCAT	4
PRKX	4
IRF9	4
HHATL	4
RBPJ	4
HPS3	4
WBP1L	4
TGM5	4
SAMD15	4
RUNX2	4
PSMD13	4
EFEMP2	4
GJC2	4
CAB39L	4
IFNA17	4
IGFLR1	4
VCX3A	4
PACSIN3	4
TFIP11	4
PLA1A	4
MAN1B1	4
H3C4	4
RIN2	4
YAE1	4
BPHL	4
INHBC	4
GPSM2	4
OR1K1	4
GKN2	4
ESCO2	4
IFNA5	4
BEND7	4
INSM2	4
CTDSP1	4
RNF19B	4
LHFPL4	4
STC1	4
RAB39B	4
PHOSPHO2	4
CPEB4	4
EMX2	4
PRSS12	4
CA6	4
TUBA1C	4
C5orf51	4
HIP1R	4
AMMECR1	4
TRAV22	4
OR1L6	4
PRPS1L1	4
RASL12	4
GALNT1	4
PYGO1	4
DHRS9	4
DPYSL2	4
PDSS2	4
CCNE1	4
ZNF417	4
CDK18	4
FOXA3	4
UTS2B	4
ESM1	4
WASF2	4
CCNI	4
RANBP3	4
IARS1	4
KLHL23	4
ACD	4
KITLG	4
CNTF	4
TTC24	4
SNCA	4
SART1	4
KRTAP19-5	4
CYP21A2	4
ACTR8	4
TRMT9B	4
ITFG2	4
DPT	4
YTHDF3	4
WDR93	4
XPNPEP3	4
IGFL2	4
CTSE	4
OXSM	4
CHMP4C	4
ZNF772	4
RASGRP2	4
ATP13A1	4
FAM71D	4
ARHGAP1	4
HMGA2	4
ATG4D	4
PRR11	4
ANXA11	4
UNCX	4
TM7SF3	4
PARN	4
VTN	4
DES	4
SGMS1	4
TMEM63C	4
CELF1	4
TAGLN3	4
BLOC1S4	4
FAHD2B	4
PSAT1	4
CLDND1	4
PTPN6	4
RPRD1B	4
ZBTB45	4
SKP1	4
ZNF277	4
SCARB1	4
TMEM176A	4
LHX1	4
USF2	4
ACKR4	4
RWDD2B	4
MICALL2	4
NCBP1	4
MOB1B	4
TMOD1	4
FAM114A1	4
YBX2	4
RRP9	4
SRSF2	4
ZNF829	4
EML3	4
IBA57	4
GSTM2	4
UCMA	4
N6AMT1	4
DPH1	4
SDS	4
ESS2	4
CXCR1	4
ADAM9	4
SLC25A41	4
PIGS	4
MEF2D	4
CATSPERB	4
OR8S1	4
OPN3	4
LGALS2	4
SLC35B3	4
TRIM46	4
RHBDL3	4
CLN8	4
ZNF112	4
THBS4	4
PRB2	4
ZNF707	4
ZNF781	4
HS6ST1	4
H2BC10	4
EPHX3	4
STARD3	4
ZNF614	4
RIN3	4
MAGEH1	4
C2CD6	4
Z83844.2	4
AC004922.1	4
SOD2	4
OR2T35	4
GSTA5	4
ATG4A	4
TMC7	4
GRN	4
RILP	4
FOXD4L1	4
SRRM1	4
LRRC10	4
ARSK	4
TAB1	4
TMEM104	4
SMTNL2	4
ZNF598	4
CCAR1	4
ABCD3	4
LEP	4
LRRC31	4
RRAGD	4
C1orf50	4
LCE4A	4
SP1	4
ZNF708	4
RAB40AL	4
APOBEC3D	4
EIF4E2	4
SLC27A5	4
SLC2A12	4
OR52D1	4
RBM5	4
CLSTN3	4
VPREB1	4
FUT6	4
TSEN34	4
PMEL	4
C15orf39	4
ASPA	4
BIRC3	4
WNT9B	4
AC011455.2	4
HELLS	4
ICE2	4
CRABP2	4
SLX4IP	4
FBXL17	4
MYMK	4
PPM1F	4
VPS33B	4
FAM120C	4
GZF1	4
UBQLN4	4
CYP26A1	4
AC005324.2	4
CAMKK1	4
KPNA2	4
MTSS2	4
CD300LG	4
COX10	4
PTPDC1	4
CCL23	4
POMGNT1	4
ASB6	4
SLC22A13	4
IPO4	4
CD48	4
LRRC55	4
ZNF704	4
EIF3L	4
PMPCB	4
MAGEA1	4
CAV3	4
FSIP1	4
RYBP	4
AL441992.2	4
RAB11FIP3	4
NFIX	4
U2AF2	4
OSBPL9	4
TAS2R14	4
GTF2F1	4
RAB38	4
CCDC65	4
PIRT	4
TUBD1	4
SPTLC1	4
CEP97	4
YIPF5	4
COMP	4
CLCN2	4
BCAM	4
SIX1	4
ACTRT3	4
KRTAP4-5	4
KRT84	4
GNAO1	4
NR2C1	4
SEC62	4
ACER2	4
DNAH12	4
SHB	4
TIFAB	4
NSG1	4
SYNGR1	4
SMYD2	4
BRF1	4
CSTL1	4
HTR2B	4
ZNF692	4
IPP	4
ZNF121	4
BACE2	4
KLRC2	4
ADRB3	4
EFHC2	4
CYP11A1	4
GLB1L2	4
CLEC12A	4
TRAV26-1	4
SCUBE2	4
UBTF	4
ADAM32	4
ASPSCR1	4
CCN6	4
GLCE	4
MFF	4
IGLON5	4
APLP1	4
TAS2R39	4
SUSD6	4
SYNPO2L	4
NUBP1	4
TMCO6	4
METTL21C	4
FDX2	4
RMND5A	4
MPRIP	4
GPR84	4
CTDSPL2	4
CTRC	4
LRRC59	4
FYN	4
C6orf15	4
ANKRD1	4
HNRNPA1L2	4
LPAR1	4
OR6C4	4
ENO1	4
ARL13B	4
CCDC18	4
XPO4	4
TBC1D24	4
CD8A	4
UBIAD1	4
GDAP1L1	4
ZNF563	4
HNRNPC	4
TOX4	4
EIF4E	4
GNAT3	4
TAPBP	4
CCDC186	4
NDUFS2	4
SEPTIN9	4
VIP	4
GSS	4
ZCWPW2	4
OR10A3	4
PARP6	4
CORO2A	4
CD207	4
CDT1	4
THOC6	4
P3H1	4
VHLL	4
USP49	4
IGHV3-21	4
CCT2	4
CEP57L1	4
GET3	4
RALGDS	4
MIER2	4
GSAP	4
FOXL2	4
CCDC113	4
DCAF12	4
IGHV3-33	4
SLC41A2	4
PRAMEF5	4
FAM170A	4
ST3GAL6	4
MFAP4	4
PHC2	4
BEX2	4
FAM166A	4
EIF2AK2	4
CABLES1	4
GLIPR1L2	4
TRIM8	4
B3GNT5	4
SGCB	4
PRAM1	4
MMP28	4
H3-5	4
DDRGK1	4
TRAM2	4
FAM234B	4
APOOL	4
DNAJC21	4
RHOA	4
STK3	4
TYW1	4
ATF6B	4
FADS2	4
SETD4	4
ENTPD1	4
INTS6	4
SLMAP	4
EIF3K	4
XG	4
API5	4
SEPTIN12	4
NUP85	4
OR4F6	4
POMK	4
SLC33A1	4
ANKRD20A4P	4
AC008397.2	4
SRPRA	4
TACR1	4
CACNB1	4
ARHGEF18	4
HIBCH	4
SOX1	4
MCMBP	4
KLC2	4
TMEM100	4
ZNF18	4
OVOL1	4
DNA2	4
TAZ	4
GDF3	4
FBXO10	4
OR1J1	4
ELOA	4
POLM	4
HYKK	4
ZBTB34	4
CLCNKB	4
EOLA2	4
SELL	4
MAZ	4
SLC38A5	4
CNOT6	4
TMEM171	4
ISX	4
ZNF609	4
ZNF280C	4
HAL	4
CD53	4
CXorf56	4
CLDN18	4
TFAP2C	4
DTNB	4
PCBP1	4
IPCEF1	4
DUSP12	4
RTP3	4
ALDH1A3	4
KYAT3	4
RASGEF1C	4
AK8	4
TRIM54	4
NFIB	4
HOXA6	4
ZNF789	4
PDHA1	4
PRAMEF7	4
SOX8	4
SLC25A23	4
NAF1	4
REXO1	4
SLC36A4	4
TAAR1	4
ARHGAP22	4
ITGA9	4
C20orf96	4
HECA	4
BARHL1	4
OPA1	4
DARS2	4
SMG9	4
GFOD1	4
ZG16B	4
TFE3	4
STAMBP	4
FBF1	4
RAB41	4
SHOC2	4
IL12RB1	4
KCNN4	4
PRPF19	4
FBXO5	4
SETMAR	4
KCNAB2	4
CENPH	4
ZNF763	4
TOB2	4
ELAC2	4
FOXP3	4
SEPTIN5	4
CRACDL	4
CHD1	4
SNX5	4
C1GALT1C1	4
ST7	4
FNDC11	4
IGSF5	4
C8orf76	4
AC127029.3	4
UAP1	4
TOR1AIP1	4
FANCL	4
UBASH3B	4
MEIS3	4
LIN37	4
MSRB3	4
EN1	4
IL17RE	4
PRORP	4
IQCJ	4
HIF1A	4
AC097636.1	4
EFNB2	4
SEC14L1	4
FZD9	4
USP40	4
ARL4D	4
PAQR3	4
GOPC	4
AQP1	4
IGLV2-18	4
MRM1	4
IDH3B	4
ORAI3	4
C10orf82	4
HNRNPA3	4
EDEM2	4
CCR3	4
ZGPAT	4
MMP15	4
DUSP19	4
RBSN	4
FAM98C	4
NBPF3	4
PCBP2	4
RHNO1	4
PRDX1	4
CLUH	4
RIOX2	4
ARMCX6	4
AGGF1	4
RD3	4
SARAF	4
EHD2	4
BCL2	4
MCRS1	4
EOLA1	4
COPS3	4
HNRNPR	4
DHCR24	4
UNC5CL	4
SAV1	4
PSMC6	4
SLC39A3	4
TESK1	4
CD36	4
SLC9A1	4
ATMIN	4
COL8A1	4
BSND	4
GPR160	4
RSBN1L	4
INPP5F	4
UPF1	4
HOXC10	4
P2RX7	4
POGLUT3	4
DNAI1	4
MINDY2	4
PIGV	4
SFRP2	4
NPEPPS	4
OR7C1	4
KRBOX4	4
SLC25A11	4
CD47	4
KLRF1	4
CFAP45	4
SLC10A7	4
GLYR1	4
C1orf105	4
CCNH	4
TFB2M	4
OTOP2	4
ANGEL2	4
RBM15B	4
CPEB2	4
FIBCD1	4
ABCB6	4
ABCA3	4
EID3	4
KLRD1	4
CNKSR3	4
VILL	4
EFHC1	4
TASP1	4
GYG2	4
CD19	4
MAB21L4	4
PTH	4
LRAT	4
HOXB13	4
PRSS37	4
PCED1A	4
KIF5B	4
LAT	4
TSC22D2	4
LCMT1	4
MICAL1	4
LAG3	4
PABPC1L	4
ZNF699	4
ACER1	4
LMO4	4
SNCB	4
IL22RA2	4
TTC39B	4
GGT5	4
RFPL4B	4
CHEK1	4
CAPG	4
UST	4
CRYGD	4
PBLD	4
EXD1	4
TRBV5-1	4
ZNF395	4
FMOD	4
NR4A1	4
MSLNL	4
IGLV3-22	4
PRR14	4
GIPC1	4
FOXL1	4
PAQR5	4
ZIC5	4
TMEM143	4
DVL1	4
RASSF9	4
ADH4	4
TXNDC11	4
KCTD5	4
AKAP10	4
LMX1B	4
PTHLH	4
TXLNG	4
RSRC1	4
PRPF38B	4
CEP131	4
NLE1	4
ARC	4
APOL3	4
SPIN2B	4
RPL8	4
COIL	4
BRD3	4
SQLE	4
DNAJA2	4
NDUFA12	4
CACTIN	4
BCL10	4
KRTAP20-2	4
PID1	4
SLC4A9	4
BRPF1	3
TLCD3B	3
TBC1D3F	3
NCLN	3
MAD2L1	3
CHRDL2	3
MTPAP	3
SLC2A4	3
ZSCAN9	3
REP15	3
LBX1	3
WEE1	3
FECH	3
RGL2	3
DOC2A	3
PIGK	3
RIOK3	3
MAD2L1BP	3
FOXJ2	3
PPM1K	3
TSPAN17	3
SFI1	3
GNG11	3
NPTN	3
PIGX	3
NDUFAF7	3
COTL1	3
HAUS4	3
C5orf34	3
SLC35C1	3
JUN	3
SHBG	3
PRKACG	3
RAPSN	3
TTC33	3
CPNE2	3
GJD4	3
KRTAP3-3	3
MRPS7	3
TRDV2	3
PPIAL4G	3
OXCT2	3
ARL2	3
ZNF230	3
NQO2	3
PICALM	3
ZNF660	3
VPS52	3
BPIFA2	3
FRRS1	3
ZSCAN29	3
BCL6B	3
MROH6	3
EPDR1	3
CBLN1	3
FPR3	3
IFIT5	3
NOC3L	3
CTSA	3
PEX16	3
ACP2	3
POLK	3
GSDMB	3
CA14	3
FAM9A	3
SLC7A2	3
CCNT1	3
SYCP3	3
CFP	3
ZNF83	3
NDUFAF6	3
H4C3	3
TPM2	3
TSPAN16	3
TNPO1	3
ESPN	3
MNAT1	3
PLA2G12B	3
MMADHC	3
LRIG1	3
GJB7	3
BRCC3	3
CSTF2	3
EXTL2	3
NAPB	3
DPF1	3
ZNF552	3
CALML3	3
TENT2	3
HOXA4	3
SIDT2	3
OLFM2	3
STK33	3
KCNQ1	3
TPRG1L	3
PDAP1	3
TUT7	3
ZNF394	3
RAP2C	3
CCDC8	3
C20orf85	3
MIDN	3
EIF1AX	3
MYC	3
AP1M2	3
PIK3R2	3
UBFD1	3
SHISA3	3
YARS1	3
WDR48	3
MTA1	3
ZNHIT1	3
ODAM	3
TDG	3
PABPC4	3
ACSM3	3
CYP2F1	3
MTHFD1	3
ZNF358	3
SBDS	3
MBD3L1	3
DNAJC25	3
TAF1D	3
KCTD2	3
ZBTB17	3
CYP2W1	3
COLEC10	3
TP53BP2	3
TRBV28	3
ARMC2	3
CKMT2	3
TRUB1	3
GPN3	3
ANGPTL2	3
KLF12	3
CDK4	3
MC4R	3
IGFBPL1	3
DELE1	3
ASPRV1	3
HMX3	3
FUT1	3
CCM2L	3
CHTF18	3
SGTB	3
TMEM179B	3
HOXD1	3
AC131160.1	3
RAB2A	3
TNFRSF25	3
USP37	3
NPRL2	3
PUS10	3
WDR37	3
ANKRD13B	3
CDCA7	3
HYAL3	3
TRMT2A	3
MOAP1	3
IGHV6-1	3
ATP6AP2	3
VASH1	3
ATP5PB	3
PARD6B	3
PLAAT4	3
C1orf52	3
BAX	3
MS4A8	3
NAT1	3
KCNK1	3
RHBDD2	3
TUBB4B	3
H3C1	3
DNAJC2	3
ROPN1B	3
TULP3	3
RNF6	3
GPR34	3
FIGNL2	3
SLC19A1	3
NUTM2D	3
UBE2D3	3
OGN	3
ZNF22	3
MRM2	3
PRRT3	3
ASIC1	3
CD46	3
HMGB3	3
GPS1	3
SAMD4B	3
TIMM50	3
L3HYPDH	3
SSX1	3
VAMP7	3
SLC47A1	3
LRATD2	3
CCDC34	3
GPD1L	3
CPEB3	3
TRIM5	3
OTULIN	3
P3H3	3
ERGIC2	3
ZFP3	3
PSTPIP1	3
DOK2	3
SUMO1	3
C5AR2	3
SLC39A5	3
B3GALNT2	3
PHLDB3	3
TERF1	3
HOXC8	3
TRAV12-3	3
TCEA2	3
RFC5	3
SNAP23	3
LGALS13	3
TUBA1B	3
TMEM18	3
FRMD4B	3
TCEANC	3
ARRDC5	3
TIGD4	3
DNAJC27	3
ENO3	3
TSPAN31	3
CCL16	3
RIPK4	3
MAT2B	3
FCGRT	3
ZNF799	3
PGBD4	3
AKR1E2	3
GINM1	3
RPL10	3
AP2A1	3
NRL	3
TAFA3	3
RPP40	3
RELA	3
KRT222	3
ORC3	3
PHACTR1	3
CREBZF	3
PHC1	3
NMRK2	3
B3GALT2	3
IRF7	3
SYNGR4	3
AASDHPPT	3
DHFR2	3
NOC2L	3
WDR61	3
PEX11A	3
CEP104	3
PHLDA3	3
ACTR6	3
WDR45B	3
EXOC3L4	3
P2RX6	3
SSR4	3
C17orf64	3
PPP4R1	3
ADORA2A	3
GPX1	3
SLC25A16	3
TMCO5A	3
YIPF4	3
B3GNT4	3
SEPTIN11	3
FDFT1	3
TBK1	3
SMU1	3
IGHV4-39	3
CHUK	3
RAD51B	3
BEST4	3
CBLL1	3
LMCD1	3
CFL2	3
CKM	3
MAPK8	3
MAMDC2	3
HLA-DQA2	3
OTOS	3
TIGAR	3
LRSAM1	3
EID1	3
SLC2A11	3
RHBDL2	3
C5orf58	3
CRYL1	3
OR2T29	3
SH2D3A	3
POU5F2	3
TRAV24	3
TUBB6	3
FAM126B	3
LHPP	3
OR2A7	3
KRTAP10-1	3
CDC23	3
SFTPA2	3
FYTTD1	3
IGHE	3
MNS1	3
MLF1	3
CD300LD	3
KLC1	3
LHX4	3
TADA1	3
C1QTNF9	3
CHCHD6	3
CLK4	3
ACOT11	3
MKNK2	3
PHKG2	3
ABLIM2	3
CDKL4	3
IL22	3
PLEKHA3	3
CTNNAL1	3
SPATS1	3
ASPN	3
SPRY1	3
TSGA13	3
TXNIP	3
MS4A15	3
UPK3A	3
TMEM209	3
LDLRAD1	3
MLLT1	3
APBA3	3
SLC8B1	3
DCD	3
BIN1	3
PODXL	3
ZSCAN25	3
PTPN1	3
ZNF429	3
TM7SF2	3
TELO2	3
RACK1	3
SGPP1	3
MAPK1	3
PNPLA4	3
CA2	3
TMEM31	3
TM2D1	3
PEX6	3
SULT1C2	3
H4C2	3
IGHG4	3
OSCAR	3
THBS3	3
ADK	3
MFGE8	3
CDHR5	3
HBP1	3
ST6GAL1	3
CCDC117	3
DNAAF6	3
AGAP6	3
DNAJC5G	3
PRKRA	3
SPOCK2	3
FANCF	3
TAS2R31	3
HLA-C	3
AMIGO2	3
CRYGN	3
PLIN3	3
PLAGL1	3
INPP5J	3
JMJD7-PLA2G4B	3
EMID1	3
OR3A3	3
ABHD13	3
PDE8A	3
ZNF32	3
IL2RG	3
DYNC1LI1	3
MYNN	3
NSG2	3
LRCH2	3
SNTB1	3
GINS4	3
AP4B1	3
RPL7L1	3
ZNF280D	3
PDK4	3
LASP1	3
METTL3	3
CPNE1	3
TSPAN33	3
NCK1	3
HAGH	3
MCOLN1	3
ARIH1	3
RNF41	3
SLC27A4	3
HMX2	3
RHEX	3
ZNF709	3
SERPINE3	3
RNASE13	3
GYS1	3
GEMIN4	3
GPR143	3
TPD52L3	3
FMN1	3
ACTBL2	3
AMTN	3
FDX1	3
PRICKLE4	3
C1QTNF12	3
TNFSF11	3
REPS2	3
FAM167A	3
CYP8B1	3
CRLF1	3
STT3B	3
ACOX2	3
TMEM184A	3
SBNO2	3
RSPH10B2	3
MIIP	3
MRGPRX2	3
ARMC1	3
CTIF	3
PLPP3	3
S1PR4	3
TRAV8-3	3
NIBAN2	3
PDPN	3
CACNB4	3
LYPD4	3
SNAI1	3
TRGC1	3
TFEB	3
KCTD1	3
TPSB2	3
CYP3A4	3
NRIP2	3
RCC1	3
ZDHHC4	3
SDHD	3
HPCAL4	3
TMEM8B	3
GAPT	3
ARSL	3
FADS3	3
ZNF511-PRAP1	3
EGLN2	3
POU2F3	3
NEXN	3
TDP2	3
ATP6V0A2	3
CEP95	3
MAGOHB	3
SLC35F5	3
BCAR1	3
LENG1	3
IPO11	3
IFNL3	3
CTPS2	3
XRCC2	3
ANP32A	3
HCAR3	3
RUFY4	3
STAU1	3
PRPF39	3
ALKBH8	3
RHCE	3
ZNF766	3
PRH2	3
PTBP1	3
HNRNPD	3
CCR1	3
MLX	3
DGUOK	3
CRKL	3
MAN1C1	3
DTX3L	3
RYK	3
PKN1	3
KRCC1	3
SLC15A4	3
FOXA1	3
GNPDA2	3
EIF2B4	3
TOLLIP	3
INHBB	3
DUOXA1	3
ZNF555	3
PDK2	3
HNRNPAB	3
DNAJC22	3
RNF2	3
CDKL2	3
WDFY2	3
SOHLH1	3
HDAC1	3
TLNRD1	3
LRRC57	3
MRPL42	3
AFAP1	3
FUNDC2	3
ASMTL	3
AQP6	3
ZNF354B	3
DDX5	3
CRTC3	3
PRPSAP1	3
FAM153A	3
IGLV3-32	3
CXXC5	3
AVEN	3
PVRIG	3
KCMF1	3
SLC22A4	3
SLC17A5	3
GJB1	3
SURF6	3
GLMN	3
KLHL30	3
UTP14C	3
FOLR1	3
CLEC4A	3
RAB6A	3
TMEM47	3
SGTA	3
PPP1R7	3
MYL7	3
IFNA21	3
SCUBE3	3
CLDN4	3
MAP3K7CL	3
AP1S1	3
EARS2	3
TRAV8-4	3
SPATA2	3
NOMO2	3
VAX2	3
CCDC22	3
CCL13	3
VRK3	3
WDR89	3
ECM2	3
ZBTB6	3
TMEM39A	3
SMS	3
VPS39	3
TRAF1	3
METTL7B	3
ZSCAN30	3
NPM2	3
HSF2	3
LIMD1	3
RANGAP1	3
TOR1B	3
CUTC	3
MRPL16	3
CD300A	3
VWA7	3
MAGEF1	3
MPL	3
CHMP2B	3
SMOX	3
TRMT5	3
PPP1R12C	3
HSPA4L	3
TKT	3
ZNF319	3
LEPROT	3
P3H4	3
